slick_id,mmsi,first_seen,last_seen,observations,vessel_name,imo,vessel_type
sentinel_470,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_470,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_470,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_470,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_470,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_470,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_470,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:17:25+00:00,8,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_470,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_470,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_470,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,71,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_470,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_470,790077090,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_474,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:27:15+00:00,10,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_474,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_474,250916077,2026-09-03 23:32:37+00:00,2026-09-04 00:18:19+00:00,16,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_474,274992570,2026-09-04 01:20:41+00:00,2026-09-04 04:41:41+00:00,66,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_474,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_474,368688902,2026-09-03 23:54:19+00:00,2026-09-04 01:21:19+00:00,30,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_474,439670711,2026-09-04 02:13:46+00:00,2026-09-04 04:59:35+00:00,53,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_474,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:02:19+00:00,16,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_474,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:20:11+00:00,9,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_474,569749767,2026-09-03 23:00:00+00:00,2026-09-03 23:34:25+00:00,13,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_474,663550988,2026-09-04 03:44:33+00:00,2026-09-04 10:56:21+00:00,148,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_474,697169479,2026-09-03 23:36:31+00:00,2026-09-04 03:14:13+00:00,73,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_474,730915077,2026-09-03 23:02:27+00:00,2026-09-04 00:31:51+00:00,32,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_474,790077090,2026-09-04 00:34:53+00:00,2026-09-04 03:09:00+00:00,48,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_476,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_476,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_476,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_476,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_476,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_476,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_476,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_476,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_476,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_476,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_476,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_476,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,71,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_476,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_476,790077090,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_479,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_479,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_479,250916077,2026-09-03 23:32:37+00:00,2026-09-04 00:15:56+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_479,274992570,2026-09-04 01:24:36+00:00,2026-09-04 04:41:41+00:00,65,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_479,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:13:08+00:00,5,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_479,368688902,2026-09-04 00:01:11+00:00,2026-09-04 01:21:19+00:00,27,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_479,439670711,2026-09-04 02:18:42+00:00,2026-09-04 04:57:01+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_479,490612805,2026-09-03 23:09:11+00:00,2026-09-04 00:02:19+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_479,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:17:25+00:00,8,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_479,569749767,2026-09-03 23:00:00+00:00,2026-09-03 23:33:21+00:00,12,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_479,663550988,2026-09-04 03:52:26+00:00,2026-09-04 10:56:21+00:00,145,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_479,697169479,2026-09-03 23:41:07+00:00,2026-09-04 03:17:49+00:00,73,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_479,730915077,2026-09-03 23:02:27+00:00,2026-09-04 00:31:51+00:00,32,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_479,790077090,2026-09-04 00:33:27+00:00,2026-09-04 03:04:32+00:00,48,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_480,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_480,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_480,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_480,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_480,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_480,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_480,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_480,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_480,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_480,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_480,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_480,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,71,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_480,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_480,790077090,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_481,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_481,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_481,250916077,2026-09-03 23:32:37+00:00,2026-09-04 00:15:56+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_481,274992570,2026-09-04 01:28:56+00:00,2026-09-04 04:44:33+00:00,65,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_481,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:13:08+00:00,5,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_481,368688902,2026-09-03 23:57:42+00:00,2026-09-04 01:18:48+00:00,27,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_481,439670711,2026-09-04 02:18:42+00:00,2026-09-04 04:52:10+00:00,49,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_481,490612805,2026-09-03 23:14:03+00:00,2026-09-03 23:58:38+00:00,15,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_481,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:17:25+00:00,8,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_481,569749767,2026-09-03 23:00:00+00:00,2026-09-03 23:34:25+00:00,13,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_481,663550988,2026-09-04 03:48:19+00:00,2026-09-04 10:56:21+00:00,146,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_481,697169479,2026-09-03 23:41:07+00:00,2026-09-04 03:16:00+00:00,72,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_481,730915077,2026-09-03 23:02:27+00:00,2026-09-04 00:31:51+00:00,32,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_481,790077090,2026-09-04 00:34:53+00:00,2026-09-04 03:04:32+00:00,47,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_503,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:27:15+00:00,10,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_503,218087708,2026-09-03 23:01:57+00:00,2026-09-04 00:04:45+00:00,23,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_503,250916077,2026-09-03 23:32:37+00:00,2026-09-04 00:15:56+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_503,274992570,2026-09-04 01:20:41+00:00,2026-09-04 04:41:41+00:00,66,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_503,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_503,368688902,2026-09-03 23:55:36+00:00,2026-09-04 01:21:19+00:00,29,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_503,439670711,2026-09-04 02:18:42+00:00,2026-09-04 04:59:35+00:00,52,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_503,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:02:19+00:00,16,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_503,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:20:11+00:00,9,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_503,569749767,2026-09-03 23:00:00+00:00,2026-09-03 23:33:21+00:00,12,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_503,663550988,2026-09-04 03:46:01+00:00,2026-09-04 10:56:21+00:00,147,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_503,697169479,2026-09-03 23:38:07+00:00,2026-09-04 03:05:49+00:00,70,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_503,730915077,2026-09-03 23:02:27+00:00,2026-09-04 00:26:07+00:00,30,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_503,790077090,2026-09-04 00:42:24+00:00,2026-09-04 03:04:32+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_504,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_504,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_504,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_504,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_504,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_504,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_504,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_504,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_504,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_504,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_504,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_504,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:14:13+00:00,70,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_504,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_504,790077090,2026-09-04 00:37:52+00:00,2026-09-04 02:59:19+00:00,44,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_517,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_517,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_517,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_517,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_517,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_517,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_517,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_517,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_517,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_517,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_517,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_517,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,71,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_517,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_517,790077090,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_525,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_525,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_525,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_525,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_525,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_525,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_525,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_525,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_525,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_525,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_525,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_525,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,71,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_525,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_525,790077090,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_533,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_533,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_533,250916077,2026-09-03 23:34:35+00:00,2026-09-04 00:15:56+00:00,14,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_533,274992570,2026-09-04 01:28:56+00:00,2026-09-04 04:39:17+00:00,63,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_533,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:13:08+00:00,5,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_533,368688902,2026-09-03 23:57:42+00:00,2026-09-04 01:16:35+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_533,439670711,2026-09-04 02:18:42+00:00,2026-09-04 04:52:10+00:00,49,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_533,490612805,2026-09-03 23:09:11+00:00,2026-09-03 23:54:05+00:00,15,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_533,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:17:25+00:00,8,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_533,569749767,2026-09-03 23:00:00+00:00,2026-09-03 23:30:46+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_533,663550988,2026-09-04 03:48:19+00:00,2026-09-04 10:56:21+00:00,146,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_533,697169479,2026-09-03 23:41:07+00:00,2026-09-04 03:17:49+00:00,73,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_533,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_533,790077090,2026-09-04 00:33:27+00:00,2026-09-04 03:04:32+00:00,48,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_565,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_565,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_565,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_565,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_565,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_565,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_565,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_565,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_565,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_565,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_565,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_565,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,71,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_565,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_565,790077090,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_576,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_576,218087708,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,24,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_576,250916077,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,15,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_576,274992570,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,67,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_576,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,6,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_576,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,26,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
sentinel_576,439670711,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,51,MV MUMBAI EXPRESS_14,IMO3341057,Tanker
sentinel_576,490612805,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,17,SY ARABIAN KNIGHT_48,IMO4773549,Tanker
sentinel_576,499317479,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,7,MV COASTAL PEARL_63,IMO4547081,Cargo
sentinel_576,569749767,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,11,MT MALABAR QUEEN_99,IMO7679508,Container Ship
sentinel_576,663550988,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,144,FV MUMBAI EXPRESS_65,IMO7614724,Fishing
sentinel_576,697169479,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,71,MT MUMBAI EXPRESS_41,IMO1966769,Fishing
sentinel_576,730915077,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,31,SY KONKAN TRADER_11,IMO2293159,Cargo
sentinel_576,790077090,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,45,SY COASTAL PEARL_51,IMO8387790,Tanker
sentinel_58,209053121,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,9,FV WESTERN STAR_38,IMO3093190,Passenger
sentinel_58,218087708,2026-09-03 23:00:00+00:00,2026-09-03 23:59:57+00:00,23,MT ARABIAN KNIGHT_62,IMO8890587,Tanker
sentinel_58,250916077,2026-09-03 23:32:37+00:00,2026-09-04 00:11:19+00:00,14,MT MUMBAI EXPRESS_67,IMO5553736,Passenger
sentinel_58,274992570,2026-09-04 01:24:36+00:00,2026-09-04 04:35:14+00:00,63,FV MUMBAI EXPRESS_19,IMO1115482,Fishing
sentinel_58,285514406,2026-09-03 23:00:00+00:00,2026-09-03 23:13:08+00:00,5,MT SEA HORIZON_25,IMO1258768,Passenger
sentinel_58,368688902,2026-09-04 00:02:47+00:00,2026-09-04 01:18:48+00:00,25,MT MUMBAI EXPRESS_99,IMO1898516,Cargo
